Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME,is_alive,age,is_in_age_range
6ad7269f-bf5d-9ed2-694a-6a8b145ca0be,1947-09-13,,999-85-7962,S99975347,X5264815X,Mr.,Ferdinand55,Rodney21,Schuster709,,,M,white,nonhispanic,M,North Seekonk  Massachusetts  US,453 Daugherty Harbor,Newton,Massachusetts,Middlesex County,25017,02468,42.31775879519216,-71.20142802384062,89227.91,257813.53,53427,True,78.51334702258727,True
d31aa8f9-0bc7-e965-97e6-af9d97fc5d17,1965-01-02,,999-91-5855,S99936019,X73986545X,Mrs.,Frances376,Clarence5,Goodwin327,,Keeling57,M,white,nonhispanic,F,Andover  Massachusetts  US,260 Anderson Vale,Hopkinton,Massachusetts,Middlesex County,25017,01748,42.21828952939274,-71.55551595123073,311771.09,1256623.63,831341,True,61.20739219712526,True
d5e10b68-f939-4372-2d10-b3dfcdd0a6b8,1946-05-16,,999-69-1059,S99961567,X62229468X,Mr.,Fredric73,,Brown30,,,M,white,nonhispanic,M,Worcester  Massachusetts  US,404 Mills Boulevard,Halifax,Massachusetts,Plymouth County,,00000,41.97896279160951,-70.8611612141941,258182.42,84805.20,82584,True,79.84120465434634,True
9440c663-5a7b-ad65-e99a-c4f5b48c018e,1978-05-24,,999-87-3711,S99955578,X34759492X,Mr.,Fredrick998,Leigh689,Beier427,,,M,black,nonhispanic,M,Hamilton  Massachusetts  US,568 Goyette Highlands Suite 7,Lexington,Massachusetts,Middlesex County,25017,02420,42.41353111968806,-71.1852044813435,92980.78,120614.82,145732,True,47.81930184804928,True
9ab5e7ea-e553-f839-2dc1-d53c29c6447b,1966-12-04,,999-60-3603,S99974776,X86724195X,Mr.,Garret233,Harley673,Kuhlman484,,,S,white,nonhispanic,M,Rehoboth  Massachusetts  US,228 Keebler Spur,Williamstown,Massachusetts,Berkshire County,25003,01267,42.62941612466209,-73.21106354392325,161462.68,322605.26,43480,True,59.28815879534565,True
b07ecfd6-2e64-8553-1836-358ccb22aa30,1970-06-29,,999-22-8616,S99936348,X76764944X,Mrs.,Genia944,,Monahan736,,Denesik803,M,white,nonhispanic,F,Somerville  Massachusetts  US,532 Donnelly Throughway Unit 18,Lowell,Massachusetts,Middlesex County,25017,01850,42.61676546304278,-71.33619765712153,207160.63,1011099.42,177088,True,55.72073921971253,True
a138adea-8cde-8ada-d576-244cb3bb0de6,1947-11-20,,999-73-7232,S99950217,X14013661X,Ms.,Gertie348,Delores12,Considine820,,,S,white,nonhispanic,F,Lowell  Massachusetts  US,290 Shields Estate Suite 58,Stoneham,Massachusetts,Middlesex County,25017,02180,42.467407653413964,-71.07987334751532,192830.58,620141.40,912642,True,78.32717316906229,True
af7b87f2-236d-2f90-de73-9c1bfd000b30,1988-04-14,,999-30-6990,S99982945,X45613978X,Mr.,Glenn0,Rudy520,Brown30,,,M,white,nonhispanic,M,Boston  Massachusetts  US,918 O'Kon Wall Apt 21,Worcester,Massachusetts,Worcester County,25027,01607,42.283521896915545,-71.73885322988076,85135.41,545808.83,33779,True,37.927446954141,True
d58bae72-a757-6c87-2c81-0bd87497cad6,1959-05-08,,999-24-3996,S99979977,X22071498X,Mrs.,Guillermina633,Francisca486,Nieves278,,Gallardo890,D,white,hispanic,F,Bayamon  Puerto Rico  PR,128 Okuneva Overpass,Ipswich,Massachusetts,Essex County,25009,01938,42.69112662433085,-70.81964848313898,1018935.51,608459.20,100691,True,66.86379192334017,True
00d5d8fa-d9ca-e261-d5b0-185217f24e13,1959-08-22,,999-84-8243,S99961884,X39088274X,Ms.,Hallie315,,Roob72,,,S,black,nonhispanic,F,Somerville  Massachusetts  US,287 Johns Track Apt 24,Boston,Massachusetts,Suffolk County,25025,02129,42.366073825568286,-71.05627022654753,855793.66,962254.68,88562,True,66.57357973990418,True
f4ddeb71-73bb-28d9-a252-0a595d18a703,1949-11-12,,999-52-7021,S99910023,X73777913X,Mr.,Hassan290,Zack583,Senger904,,,M,white,nonhispanic,M,Spencer  Massachusetts  US,1008 Rippin Throughway,Hingham,Massachusetts,Plymouth County,25023,02043,42.254532941026476,-70.87864662534942,113693.43,331675.66,637500,True,76.34770704996578,True
aa9e0e3f-c06a-2ec2-9614-1db251c31305,1950-06-01,,999-64-2590,S99918354,X89840202X,Mr.,Heath320,Son314,Prosacco716,,,D,white,nonhispanic,M,Holbrook  Massachusetts  US,592 O'Kon Rapid Unit 9,Pittsfield,Massachusetts,Berkshire County,25003,01201,42.42218024011494,-73.23229763360082,187649.79,577303.16,32761,True,75.79739904175223,True
7fbb49fb-45eb-b39d-b134-0f592f28789d,1947-06-19,,999-15-8672,S99971003,X28721900X,Mrs.,Hedwig986,Sharan181,Pagac496,,Bode78,D,white,nonhispanic,F,Springfield  Massachusetts  US,915 Waters Club Apt 19,Millville,Massachusetts,Worcester County,,00000,42.05083783879684,-71.55417001280537,191161.86,1062228.95,26222,True,78.74880219028063,True
9a879aa7-7ca3-a060-36f6-ddca5f672ed1,1966-08-04,,999-92-5370,S99984524,X1799077X,Mr.,Henry768,Blair400,Johnston597,,,M,white,nonhispanic,M,Arlington  Massachusetts  US,339 Cronin Underpass,Haverhill,Massachusetts,Essex County,25009,01832,42.83885650785938,-71.12930212066622,225424.70,707261.32,26846,True,59.62217659137577,True
210a2a00-0b42-0587-561a-c27a5a4094ba,1971-07-14,,999-56-8996,S99919428,X28531323X,Mr.,Hoyt490,Markus389,Stroman228,,,D,white,nonhispanic,M,Lynn  Massachusetts  US,979 Little Mall,Westwood,Massachusetts,Norfolk County,,00000,42.21924557752339,-71.23018005269635,73203.50,79502.14,81354,True,54.680355920602324,True
6eca3547-1f92-13e6-9268-eeea90fdd918,1974-02-17,,999-44-8978,S99915982,X71167307X,Mr.,Hugo693,Hernán834,Otero621,,,M,hawaiian,hispanic,M,Panama City  Panama  PA,572 Emmerich Plaza Suite 77,Boston,Massachusetts,Suffolk County,25025,02136,42.35043937590867,-71.03870654896178,7132.27,124863.01,15482,True,52.082135523613964,True
d276e5ca-6d64-d1f8-42fe-f241113054b6,1985-04-22,,999-42-6243,S99935922,X45286213X,Mr.,Isiah14,Dirk334,Beer512,,,W,white,nonhispanic,M,Norfolk  Massachusetts  US,226 Mitchell Crossing Suite 51,Harwich,Massachusetts,Barnstable County,,00000,41.70283129060058,-70.09498858851771,117785.99,11655.40,65665,True,40.90622861054072,True
6759eca2-33f6-f8d5-e473-9e9fd6281d18,1947-01-12,,999-45-2097,S99989848,X85791570X,Mrs.,Isobel140,Lilian665,Bednar518,,Hettinger594,M,white,nonhispanic,F,Southwick  Massachusetts  US,641 Kovacek Orchard,Tewksbury,Massachusetts,Middlesex County,,00000,42.574562835602045,-71.2726990622925,1153930.62,1054045.64,55504,True,79.1813826146475,True
c3b1d352-f9e0-b763-0e1a-f6ca172cd029,1972-03-28,,999-75-6261,S99920606,X62042601X,Mr.,Jae222,Winford225,Abernathy524,,,M,white,nonhispanic,M,Springfield  Massachusetts  US,342 Greenholt Quay,Fitchburg,Massachusetts,Worcester County,25027,01420,42.58341539769621,-71.80344723369701,76886.22,36091.35,53049,True,53.973990417522245,True
8f62343a-83c8-acff-615c-ea9b53d61a5b,1947-03-10,,999-10-6684,S99979820,X17756573X,Mr.,Jake169,Javier97,Cormier289,,,M,white,nonhispanic,M,Grafton  Massachusetts  US,315 Corkery Rest,Boston,Massachusetts,Suffolk County,25025,02152,42.30476027864747,-71.07737044674829,227373.89,133533.58,70854,True,79.02532511978097,True
e3c0afe1-665f-ce25-e07b-6555818904a8,1972-07-21,,999-40-9436,S99982469,X84558500X,Mr.,Jake169,Jessie665,Dickens475,,,M,white,nonhispanic,M,Lawrence  Massachusetts  US,906 Hahn Pathway,New Bedford,Massachusetts,Bristol County,25005,02747,41.72907443489468,-70.91936795505755,19874.33,367196.91,18607,True,53.659137577002056,True
0f125ecc-9c72-2557-aee9-26576e3dad95,1954-08-25,,999-22-4220,S99936149,X18536118X,Mrs.,Janett802,,Johns824,,Connelly992,D,black,nonhispanic,F,Ludlow  Massachusetts  US,102 Lind Dale,Whitinsville,Massachusetts,Worcester County,25027,01588,42.139098196108606,-71.65601645511019,217149.12,342024.54,190852,True,71.564681724846,True
1ba32d36-4388-f506-8a97-c01905e9a139,1982-09-23,,999-63-1926,S99997863,X14372445X,Mr.,Jarod376,Curt84,Casper496,,,M,white,nonhispanic,M,Lakeville  Massachusetts  US,109 VonRueden Heights Apt 98,Springfield,Massachusetts,Hampden County,25013,01151,42.10930937472065,-72.57421643890338,69738.40,131506.30,34355,True,43.48528405201917,True
b45a3b41-3cb0-c47e-348f-a28c6f19555c,1960-03-20,,999-59-6993,S99961771,X79383783X,Ms.,Jeanne553,,Kuphal363,,,S,white,nonhispanic,F,Montague  Massachusetts  US,151 Shields Fort,Westford,Massachusetts,Middlesex County,,00000,42.57605940496117,-71.40987647507566,213150.85,1775008.16,166849,True,65.99589322381931,True
af652710-6228-107d-5142-e427dc020702,1947-01-20,,999-75-6963,S99967172,X52301105X,Mr.,Jeremy766,Ollie731,Beier427,,,M,white,nonhispanic,M,Sandwich  Massachusetts  US,560 Conn Meadow,Needham,Massachusetts,Norfolk County,25021,02494,42.27640997838807,-71.26423586073878,194567.42,133005.93,86614,True,79.15947980835044,True
d9fab7f4-f057-f10b-8268-a8795e24ed05,1978-04-15,,999-17-8916,S99959294,X78192408X,Mr.,Jerrold404,,Fritsch593,,,M,white,nonhispanic,M,Saugus  Massachusetts  US,557 Murphy Gardens Unit 77,Quincy,Massachusetts,Norfolk County,25021,02169,42.309929819211895,-71.02416452423168,14693.35,146072.51,9822,True,47.92607802874743,True
26aa011e-0d75-d1a3-3c5a-560a9450cc9d,1977-12-04,,999-88-4732,S99942000,X61458871X,Mr.,Jesse626,Roosevelt595,Wolf938,,,M,white,nonhispanic,M,Worcester  Massachusetts  US,791 Lindgren Passage Apt 87,Chelmsford,Massachusetts,Middlesex County,,00000,42.57094151779865,-71.39127180250473,146799.17,33628.91,66918,True,48.28747433264887,True
bcef768c-fa42-6b39-8e46-24967b26ac80,1981-03-28,,999-14-4833,S99913924,X52266584X,Mr.,Jesús825,Daniel959,Santana368,,,S,white,hispanic,M,Salisbury  Saint Joseph Parish  DM,608 Heller Highlands Apt 0,Peabody,Massachusetts,Essex County,25009,01960,42.551636573071534,-71.0030339327865,16097.59,164522.66,17938,True,44.97467488021903,True
d3f2d97d-929e-11df-c89f-88a264c0b414,1968-11-06,,999-18-7417,S99913019,X29283833X,Mr.,Jewell855,,Welch179,,,M,white,nonhispanic,M,Northampton  Massachusetts  US,672 Stark Esplanade Suite 58,Brookline,Massachusetts,Norfolk County,25021,02445,42.365816174518805,-71.11585187872703,39239.77,126330.19,192218,True,57.36344969199179,True
76b20010-c318-5754-8c85-983aa538522f,1952-05-05,,999-62-9324,S99976717,X82391507X,Mr.,Jody426,Jeffrey461,Hickle134,,,D,white,nonhispanic,M,Charlton  Massachusetts  US,368 Marquardt Highlands,Newburyport,Massachusetts,Essex County,25009,01950,42.81308052119067,-70.83892862887681,115986.00,439298.95,878354,True,73.86995208761122,True
74620a6a-4137-444f-3486-beb4a84a7e18,1981-10-16,,999-57-2582,S99943309,X70610633X,Mr.,Jody426,Darrell400,Price929,,,M,white,nonhispanic,M,Oxford  Massachusetts  US,179 Mosciski Gateway Suite 35,Lawrence,Massachusetts,Essex County,25009,01841,42.678460242418936,-71.18028913541887,414818.74,287944.31,58034,True,44.421629021218344,True
02579c91-f636-e7d1-1ecd-a5cc38fdfe25,1967-05-11,,999-59-1421,S99932484,X47180660X,Ms.,Johanne551,Louella862,Hackett68,,,S,white,nonhispanic,F,Hopkinton  Massachusetts  US,785 Brown Bridge,Chelsea,Massachusetts,Suffolk County,25017,02149,42.43733292212184,-70.98428394726801,838886.95,529785.56,60511,True,58.85557837097878,True
49f23112-5ea8-e5a6-e016-ad5e64ef9664,1946-06-12,,999-45-8777,S99973163,X78333712X,Mr.,Jonathan639,Sheldon401,Senger904,,,M,white,nonhispanic,M,Taunton  Massachusetts  US,687 Kuhn Green,Amherst Center,Massachusetts,Hampshire County,,00000,42.38028599769629,-72.53970874285632,204088.25,148376.65,90288,True,79.76728268309377,True
c8ed5439-96ea-3417-dfd6-23b05abf98e4,1975-11-13,,999-10-7116,S99977764,X87437805X,Mr.,Jordon466,Forest317,Deckow585,,,M,white,nonhispanic,M,Bridgewater  Massachusetts  US,152 Bednar Walk Apt 50,North Andover,Massachusetts,Essex County,,00000,42.70110070691172,-71.12689404812468,78992.01,177255.06,862949,True,50.34633812457221,True
9760f7b3-1855-ae94-30f6-00df897c8d1c,1956-01-18,,999-99-3363,S99991580,X32326845X,Mr.,Jorge203,Manuel446,Godínez202,,,M,white,hispanic,M,Tegucigalpa  Francisco Morazán  HN,920 Prosacco Manor Apt 43,North Andover,Massachusetts,Essex County,,00000,42.6244794233242,-71.12396135625092,180279.26,948155.57,36840,True,70.16563997262149,True
56f36818-ae1e-d0ca-97df-64aafbeb712e,1948-12-24,,999-89-9275,S99981210,X21589210X,Mr.,Jorge203,,Pollich983,,,S,white,nonhispanic,M,Boston  Massachusetts  US,470 Satterfield Orchard,Bernardston,Massachusetts,Franklin County,,00000,42.72719136835167,-72.54830511831534,345244.98,723885.26,35471,True,77.23203285420945,True
a39c6dc2-2b44-a5b8-9ca8-3e5efe1fb4cc,1960-03-05,,999-48-6300,S99954526,X798039X,Mr.,Julio César525,Claudio955,Téllez750,,,M,white,hispanic,M,Roseau  Saint George  DM,311 Schaden Lock Suite 73,Everett,Massachusetts,Middlesex County,25017,02149,42.397605672617956,-71.02913027433137,108241.01,105223.36,40361,True,66.03696098562628,True
bd6a7414-f691-85d1-7be3-54d768cd1c0b,1946-08-14,,999-21-8002,S99973720,X46740098X,Mr.,Julius90,Adan632,West559,,,M,white,nonhispanic,M,Barnstable  Massachusetts  US,818 Hills Quay,Lowell,Massachusetts,Middlesex County,25017,01854,42.65949446503873,-71.28803295727214,94104.15,310357.32,25234,True,79.59479808350444,True
3bd0e02f-66f4-83cb-816d-6cfa354b2575,1946-07-26,,999-17-6021,S99979942,X38752006X,Mrs.,Junko239,,Toy286,,Luettgen772,M,black,nonhispanic,F,Westwood  Massachusetts  US,885 Bins Mill Apt 30,Worcester,Massachusetts,Worcester County,25027,01606,42.250957295088924,-71.84978602135928,518977.28,1145066.94,654,True,79.64681724845995,True
294b84dd-0309-41d1-ecce-150dd01a6c40,1947-10-07,,999-45-9166,S99973557,X89453609X,Mrs.,Kallie862,Roxane435,Graham902,,Hansen121,M,white,nonhispanic,F,Boston  Massachusetts  US,965 Wolf Road,Milton,Massachusetts,Norfolk County,25021,02186,42.23571153173216,-71.12301866553716,77191.07,1008570.08,98800,True,78.44763860369609,True
f4d89456-efb3-ff5d-2ed4-f1807469440d,1946-12-30,,999-80-1636,S99984066,X84137798X,Mrs.,Karolyn830,Myrtice99,Satterfield305,,Quitzon246,M,white,nonhispanic,F,Chicopee  Massachusetts  US,671 Glover Run,Rockport,Massachusetts,Essex County,25009,01966,42.60692233370265,-70.63222266580046,274988.29,893939.17,27835,True,79.21697467488022,True
acb9f9d8-6899-2ab5-9490-69be66b33c1e,1968-11-13,,999-67-2516,S99941203,X45961454X,Mrs.,Keena534,Sammie902,Batz141,,Bartell116,D,white,nonhispanic,F,Taunton  Massachusetts  US,120 Gleichner Lock,Boston,Massachusetts,Suffolk County,25025,02113,42.361135661894906,-70.99322201233902,23416.62,1145027.39,20306,True,57.34428473648186,True
c5636267-9108-50da-40c7-75bc430ea926,1946-05-27,,999-83-4110,S99987335,X86469055X,Ms.,Keila316,Clarinda196,Watsica258,,,S,native,hispanic,F,Boston  Massachusetts  US,195 Ziemann Brook,Lynn,Massachusetts,Essex County,25009,01904,42.537211057035584,-71.04231175670614,1013341.60,708593.19,53311,True,79.81108829568788,True
3d7ffa67-e3dc-b3df-966c-7e36231e34b3,1947-08-15,,999-39-9331,S99928675,X13135041X,Mr.,Kendall673,Mohammad578,Daugherty69,,,M,white,nonhispanic,M,Leominster  Massachusetts  US,880 Padberg Village,Springfield,Massachusetts,Hampden County,25013,01103,42.17174621724902,-72.52090330188352,15413.22,441220.85,13245,True,78.5927446954141,True
b2d8da34-05c5-6235-f2a3-fd575e146b9c,1980-03-25,,999-63-9471,S99925618,X31818963X,Mr.,Kennith515,Mikel238,Schinner682,,,M,white,nonhispanic,M,Newton  Massachusetts  US,132 Hills Fort Suite 49,Sandwich,Massachusetts,Barnstable County,25001,02563,41.68939691962754,-70.4686787377939,112491.65,528705.31,29104,True,45.98220396988364,True
5fd603dd-1d6a-62be-0862-67ff6e3978b5,1969-12-01,,999-38-2304,S99965990,X61171572X,Ms.,Lakesha141,,Koepp521,,,S,white,nonhispanic,F,Mendon  Massachusetts  US,340 Braun Passage Apt 35,Worcester,Massachusetts,Worcester County,25027,01608,42.262569851522706,-71.70588288847124,19609.15,1086253.69,4053,True,56.29568788501027,True
eb5910f1-26e6-bc6f-b300-716eae678d6f,1947-06-14,,999-20-9963,S99973653,X35401102X,Ms.,Larissa293,Jackeline690,Bins636,,,S,white,nonhispanic,F,Revere  Massachusetts  US,861 Swift Lock,Haverhill,Massachusetts,Essex County,25009,01832,42.84610565164186,-71.046128370516,648246.98,342571.70,47596,True,78.7624914442163,True
1638c934-31b7-ab16-dc44-599878b86438,1955-09-05,,999-30-2494,S99966525,X38014980X,Mr.,Laverne101,Gabriel934,Christiansen251,,,M,white,nonhispanic,M,Lynn  Massachusetts  US,991 Hand Green,Dracut,Massachusetts,Middlesex County,,00000,42.6830587203513,-71.3424939206453,108339.52,228893.40,72042,True,70.53524982888433,True
f43d9ec2-fe51-f6af-4d9c-c81db0c48620,1992-11-23,,999-54-8279,S99911064,X84338330X,Mrs.,Lianne167,,Feest103,,Luettgen772,M,white,nonhispanic,F,Holbrook  Massachusetts  US,986 Kuhlman Fork Unit 13,Boston,Massachusetts,Suffolk County,25025,02108,42.31657374480012,-71.03617415456753,56731.48,108364.06,191853,True,33.31690622861054,True
90653d25-c8b6-ed1b-565a-5c84b2394c3e,1984-07-30,,999-32-7038,S99934232,X10529170X,Ms.,Lorene243,Robert854,Ryan260,,,S,white,hispanic,F,Winchester  Massachusetts  US,137 Jakubowski Glen Apt 79,Newton,Massachusetts,Middlesex County,25017,02461,42.3755161915331,-71.18320532307578,230342.92,645920.35,87509,True,41.634496919917865,True
f05cd00c-5d57-0861-a26d-99148a2924e5,1952-04-11,,999-10-8055,S99946437,X68802692X,Mrs.,Lorette239,Valentine262,O'Kon634,,Kuvalis369,D,white,nonhispanic,F,Auburn  Massachusetts  US,200 Howell Avenue Apt 28,Boston,Massachusetts,Suffolk County,25025,02125,42.348455854613555,-71.16597574429468,213050.91,1047928.14,426131,True,73.9356605065024,True
d623b038-dfc2-582c-c0de-8654e5e694a2,1946-11-04,,999-28-8932,S99912695,X77483846X,Mr.,Luciano237,Matt836,Schumm995,,,M,white,nonhispanic,M,Boylston  Massachusetts  US,225 Corwin Stravenue Apt 73,Georgetown,Massachusetts,Essex County,,00000,42.744623951725046,-70.93485239678824,127371.08,161961.06,291852,True,79.37029431895962,True
128cc514-d937-eccb-c660-0c38b8daa7c6,1953-11-25,,999-43-3578,S99995926,X6171346X,Mr.,Lucien408,Barton704,Rodriguez71,,,S,white,nonhispanic,M,St Petersburg  St Petersburg  RU,111 Weissnat Run,Lowell,Massachusetts,Middlesex County,25017,01851,42.60858859115528,-71.26997654428669,229148.88,361716.86,46981,True,72.31211498973306,True
6a6e849d-168a-d232-f2e6-88aabb952cc8,1977-04-23,,999-63-3360,S99993461,X21274324X,Mr.,Lucien408,Brad867,Watsica258,,,M,black,nonhispanic,M,Ludlow  Massachusetts  US,416 Baumbach Gate Unit 64,Plainville,Massachusetts,Norfolk County,,00000,42.046897150845396,-71.30268307342534,108822.93,42596.52,36623,True,48.903490759753595,True
8f65985d-f090-a703-440e-67de99fbc4e4,1947-01-09,,999-89-9198,S99915831,X12200207X,Mrs.,Ludivina884,Kasandra729,Wilkinson796,,Medhurst46,M,black,nonhispanic,F,Boston  Massachusetts  US,977 Wuckert Village,Boston,Massachusetts,Suffolk County,25025,02111,42.380367013188994,-71.04859137607552,1265116.94,495724.49,40824,True,79.1895961670089,True
71e03c3e-fe74-9b59-cb4d-41ca430b702d,1947-04-02,,999-25-2834,S99950797,X55919018X,Mrs.,Lynsey2,,Feeney44,,Glover433,M,asian,nonhispanic,F,Daegu  Daegu  KR,944 Klocko Spur Apt 86,Somerville,Massachusetts,Middlesex County,25017,02145,42.42695764417073,-71.1444429438959,270388.54,492586.20,121033,True,78.96235455167694,True
c0c6682a-11e3-4496-ce59-0e9929396f34,1963-02-01,,999-12-4719,S99954730,X28052730X,Mr.,Lynwood354,Tory770,Abernathy524,,,M,white,nonhispanic,M,Framingham  Massachusetts  US,1085 O'Reilly Extension,Boston,Massachusetts,Suffolk County,25025,02128,42.31170716699595,-71.0973959963116,120713.50,372842.63,74002,True,63.12662559890486,True
6db72ad7-1ec6-02fc-24db-af302006e386,1946-06-19,,999-22-5385,S99987568,X52149570X,Mr.,Mack300,Omar359,Gorczany269,,,S,white,nonhispanic,M,Webster  Massachusetts  US,651 Will Dale,Barre,Massachusetts,Worcester County,25027,01005,42.447945531246525,-72.15858147189245,190978.31,364705.44,152575,True,79.74811772758385,True
ce2630b9-5cfd-596a-4527-1c9dbf822c06,1963-06-10,,999-32-1492,S99954167,X32478145X,Mrs.,Magda24,,Wisozk929,,Labadie908,W,white,nonhispanic,F,Attleboro  Massachusetts  US,426 Krajcik Harbor Unit 4,Maynard,Massachusetts,Middlesex County,25017,01754,42.45724972132517,-71.48842231580218,318975.78,1219466.57,161858,True,62.77344284736482,True
88e16379-a0ce-6116-bdfb-8899bd44477a,1946-07-03,,999-92-8054,S99975280,X29628783X,Mr.,Malik994,Keneth579,Waters156,,,S,white,nonhispanic,M,Gardner  Massachusetts  US,1069 Morissette Crossroad,Boston,Massachusetts,Suffolk County,25025,02111,42.32683742611508,-70.96407374615548,246520.01,726655.62,198717,True,79.709787816564,True
7409b3ae-8595-dce7-4aa3-50a9205989d7,1951-02-16,,999-65-2748,S99943647,X23800721X,Mr.,Manuel446,,Barrera709,,,M,white,hispanic,M,Gaudalajara  Jalisco  MX,335 Gleichner Extension,Fairhaven,Massachusetts,Bristol County,,00000,41.67890995610757,-70.89221173098424,263667.68,206096.88,89482,True,75.08555783709788,True
cf33d965-2338-e565-fe36-3c6ec686cbad,1954-04-06,,999-12-2002,S99969799,X64208723X,Mr.,Marcel580,Virgil85,Terry864,,,M,black,nonhispanic,M,Cambridge  Massachusetts  US,315 Hegmann Ranch,Arlington,Massachusetts,Middlesex County,25017,02474,42.469348345540126,-71.14786054960085,164998.71,684694.28,132277,True,71.95071868583162,True
49299eb6-3b07-ba3a-b7a1-d50aebc101fe,1947-04-25,,999-86-4590,S99944297,X54785753X,Mr.,Maria750,,Kulas532,,,D,white,nonhispanic,M,Newton  Massachusetts  US,1089 Little Landing Unit 63,Manchester-by-the-Sea,Massachusetts,Essex County,,00000,42.57112747518899,-70.80438408610486,160850.81,78946.58,162603,True,78.89938398357289,True
8232315a-abdc-7e54-ce2b-ebc86ef63856,1951-02-26,,999-73-9462,S99922857,X22713682X,Mrs.,Marica887,Clementine778,Feil794,,Bogisich202,M,white,hispanic,F,Berkley  Massachusetts  US,272 Zboncak Junction,Boston,Massachusetts,Suffolk County,25025,02119,42.335475210809264,-71.08901729211749,122050.66,267215.85,88468,True,75.05817932922656,True
51f6d22c-281e-d846-2569-6b5e3f47a22b,1967-08-15,,999-71-6162,S99926723,X87425038X,Mr.,Marion502,Frances376,Legros616,,,M,white,nonhispanic,M,Shrewsbury  Massachusetts  US,1025 Kuhn Tunnel,Lynn,Massachusetts,Essex County,25009,01904,42.47457246342699,-70.94391818577091,111101.32,126414.32,43390,True,58.5927446954141,True
efc58312-4828-943c-d7f7-d5cd9d29bc16,1979-09-04,,999-37-4869,S99946319,X78137885X,Mrs.,Marita360,Jaunita130,VonRueden376,,Marks830,M,white,nonhispanic,F,Templeton  Massachusetts  US,217 Okuneva Fork Apt 35,Pittsfield,Massachusetts,Berkshire County,25003,01201,42.446284415663236,-73.24403525911488,11952.27,829058.03,17654,True,46.53798767967146,True
b48ad5b7-1576-fd91-209c-e1e1eadaf83e,1974-10-17,,999-76-6043,S99998461,X36380396X,Mr.,Mauricio81,Philip822,Wolff180,,,S,white,nonhispanic,M,Plymouth  Massachusetts  US,927 Mosciski Alley Apt 3,Natick,Massachusetts,Middlesex County,,00000,42.298203478885625,-71.31985910754742,138358.23,68149.63,109912,True,51.419575633128,True
ee8874ee-3e9f-0923-7528-2896c3911b92,1975-06-26,,999-56-3666,S99934709,X44532039X,Ms.,Maximina916,Emelina469,Reinger292,,,S,white,nonhispanic,F,Shrewsbury  Massachusetts  US,403 Cassin Club Unit 59,Cambridge,Massachusetts,Middlesex County,25017,02139,42.44214594003649,-71.09039768194259,72441.59,802290.88,36027,True,50.729637234770706,True
78647c52-55a2-2a69-942c-06c72f0eba9b,1953-08-20,,999-43-9826,S99997615,X86287439X,Mr.,Micheal721,Gaston250,Rohan584,,,S,white,nonhispanic,M,Malden  Massachusetts  US,811 Ziemann Quay,Wareham,Massachusetts,Plymouth County,,00000,41.80123593524837,-70.70595123823749,161714.56,273268.14,27673,True,72.57768651608487,True
db397b4d-1ed3-b44b-6615-b8d136ea1110,1980-06-06,,999-85-7134,S99968811,X83988772X,Mr.,Miguel815,Jimmy858,Beer512,,,M,white,nonhispanic,M,Plymouth  Massachusetts  US,619 Renner Port Unit 58,Attleboro,Massachusetts,Bristol County,25005,02703,41.93415647455819,-71.25278458058919,126008.56,617124.52,135181,True,45.782340862423,True
526e551b-774b-40ae-1e45-65bf7c815d20,1966-04-16,,999-32-5520,S99968865,X17762829X,Mr.,Milford485,Jess275,Emmerich580,,,M,white,nonhispanic,M,Norwood  Massachusetts  US,653 O'Connell Burg,Cambridge,Massachusetts,Middlesex County,25017,02141,42.39205828844504,-71.20060882063112,144727.64,687714.78,701688,True,59.9233401779603,True
5822309a-23ce-07a1-7f3a-facaa67159a5,1990-09-27,,999-69-1162,S99974613,X54482107X,Mrs.,Mireya881,,Dietrich576,,Hintz995,M,white,nonhispanic,F,Westborough  Massachusetts  US,1009 Morar Divide,Tewksbury,Massachusetts,Middlesex County,,00000,42.60914552098131,-71.23701588560564,99897.61,368526.12,185589,True,35.474332648870636,True
360453a3-5ddf-8c8a-e484-30bac8ae581d,1946-08-29,,999-62-5491,S99948992,X68177377X,Mrs.,Mollie266,Lauretta754,Corkery305,,Hodkiewicz467,M,white,nonhispanic,F,Randolph  Massachusetts  US,109 Kling Rapid,Lowell,Massachusetts,Middlesex County,25017,01851,42.62264232083635,-71.30853356052503,18604.95,1075696.53,17293,True,79.55373032169747,True
2adf7d33-bc87-552f-d580-f4c8c12d8895,1965-07-13,,999-92-8643,S99939382,X9754758X,Ms.,Mónica985,Graciela518,Medina536,,,S,white,hispanic,F,Lima  Lima Province  PE,802 Lueilwitz Burg,Holden,Massachusetts,Worcester County,,00000,42.39713392794885,-71.8467180754238,520339.90,232263.86,60597,True,60.681724845995895,True
